# code;product-code;quantity;ia;il;side;_d;
C00002637;PROD000044;3;2;1;148;Right;0;
C00002638;;;2;1;88;Left;0;
C00002639;PROD000049;31;1;1;229;Left;1;
C00002640;PROD000025;4;3;1;145;Left;0;
C00002641;PROD000015;2;1;1;10;Left;0;
C00002642;PROD000028;77;0;1;158;Left;0;
C00002643;PROD000017;78;1;1;141;Right;0;
C00002644;PROD000025;63;0;1;18;Left;1;
C00002645;PROD000008;38;3;1;206;Left;0;
C00002646;PROD000014;8;1;1;112;Left;0;
C00002647;PROD000031;57;2;1;213;Right;1;
C00002648;;;0;1;12;Right;0;
C00002649;PROD000050;63;3;1;1;Right;0;
C00002650;PROD000029;29;1;1;96;Left;1;
C00002651;PROD000043;1;3;1;203;Left;0;
C00002652;PROD000023;58;0;1;16;Right;0;
C00002653;PROD000015;4;2;1;203;Right;0;
C00002654;PROD000015;26;3;1;23;Left;0;
C00002655;PROD000017;10;2;1;177;Right;0;
C00002656;;;4;1;252;Right;0;
C00002657;PROD000048;24;0;1;206;Left;1;
C00002658;PROD000010;42;2;1;16;Right;0;
C00002659;PROD000035;36;4;1;220;Right;1;
C00002660;PROD000009;67;1;1;147;Left;0;
C00002661;PROD000004;11;3;1;63;Left;0;
C00002662;PROD000009;45;1;1;132;Left;1;
C00002663;PROD000044;27;2;1;86;Left;0;
C00002664;PROD000049;7;0;1;135;Left;1;
C00002665;PROD000031;72;2;1;193;Left;0;
C00002666;PROD000028;43;0;1;88;Left;0;
C00002667;PROD000036;78;1;1;192;Left;0;
C00002668;PROD000034;40;2;1;141;Right;1;
C00002669;PROD000010;14;3;1;269;Left;1;
C00002670;PROD000022;19;2;1;254;Right;1;
C00002671;PROD000048;46;0;1;205;Right;0;
C00002672;;;2;1;155;Right;1;
C00002673;;;3;1;119;Left;1;
C00002674;PROD000043;6;2;1;94;Right;1;
C00002675;PROD000009;42;3;1;14;Left;0;
C00002676;PROD000012;12;0;1;216;Left;0;
C00002677;;;0;1;146;Right;1;
C00002678;PROD000009;13;0;1;6;Right;0;
C00002679;PROD000004;3;1;1;135;Right;0;
C00002680;PROD000013;46;0;1;244;Left;0;
C00002681;;;1;1;6;Left;0;
C00002682;;;0;1;45;Left;1;
C00002683;PROD000010;63;0;1;90;Right;1;
C00002684;;;2;1;62;Right;1;
C00002685;PROD000016;80;4;1;215;Left;1;
C00002686;PROD000038;5;2;1;265;Left;1;
C00002687;PROD000009;61;4;1;168;Right;1;
C00002688;;;3;1;133;Left;1;
C00002689;PROD000032;36;3;1;162;Left;0;
C00002690;;;1;1;124;Left;1;
C00002691;PROD000023;4;1;1;195;Left;0;
C00002692;PROD000041;40;1;1;17;Left;0;
C00002693;PROD000002;34;3;1;56;Right;1;
C00002694;;;4;1;109;Left;0;
C00002695;PROD000032;1;1;1;228;Right;1;
C00002696;PROD000032;23;4;1;161;Right;0;
C00002697;PROD000042;1;3;1;46;Left;1;
C00002698;;;4;1;59;Left;1;
C00002699;;;2;1;99;Right;1;
C00002700;PROD000015;4;1;1;189;Right;1;
C00002701;;;2;1;70;Right;0;
C00002702;PROD000014;1;0;1;117;Right;1;
C00002703;;;1;1;48;Right;1;
C00002704;PROD000004;17;4;1;179;Right;0;
C00002705;PROD000037;7;2;1;13;Left;1;
C00002706;PROD000006;33;0;1;16;Left;1;
C00002707;PROD000046;1;0;1;34;Right;1;
C00002708;;;3;1;184;Right;1;
C00002709;PROD000043;1;4;1;31;Left;0;
C00002710;;;0;1;75;Left;0;
C00002711;PROD000007;20;2;1;114;Right;0;
C00002712;PROD000030;54;4;1;75;Left;0;
C00002713;PROD000024;88;4;1;114;Right;0;
C00002714;PROD000023;29;2;1;192;Right;1;
C00002715;PROD000010;40;4;1;91;Right;0;
C00002716;PROD000023;12;0;1;81;Left;0;
C00002717;PROD000002;1;4;1;14;Left;1;
C00002718;PROD000005;1;0;1;125;Left;0;
C00002719;PROD000027;4;0;1;69;Left;0;
C00002720;PROD000027;38;1;1;15;Left;0;
C00002721;;;0;1;117;Left;1;
C00002722;PROD000017;20;4;1;47;Right;0;
C00002723;;;3;1;247;Left;0;
C00002724;PROD000010;22;3;1;160;Right;1;
C00002725;PROD000019;33;3;1;62;Right;0;
C00002726;PROD000014;3;1;1;150;Right;0;
C00002727;PROD000025;33;0;1;10;Left;1;
C00002728;PROD000049;77;3;1;34;Right;1;
C00002729;PROD000021;3;4;1;118;Left;1;
C00002730;PROD000033;60;0;1;263;Left;1;
C00002731;PROD000038;1;1;1;169;Right;1;
C00002732;PROD000040;37;3;1;114;Left;0;
C00002733;PROD000002;39;4;1;31;Right;0;
C00002734;PROD000007;36;2;1;244;Left;1;
C00002735;PROD000010;64;3;1;147;Right;0;
C00002736;PROD000026;24;2;1;99;Left;1;
C00002737;PROD000032;42;2;1;17;Right;1;
C00002738;;;0;1;184;Right;1;
C00002739;PROD000050;27;3;1;57;Left;1;
C00002740;;;3;1;176;Left;1;
C00002741;PROD000047;9;4;1;160;Left;1;
C00002742;PROD000033;49;2;1;26;Left;0;
C00002743;;;1;1;163;Right;0;
C00002744;PROD000026;5;1;1;223;Left;0;
C00002745;PROD000008;10;4;1;80;Left;0;
C00002746;;;1;1;229;Left;0;
C00002747;;;4;1;50;Left;0;
C00002748;PROD000038;35;3;1;55;Left;1;
C00002749;PROD000019;14;2;1;102;Left;0;
C00002750;;;0;1;144;Right;0;
C00002751;PROD000007;9;2;1;68;Left;0;
C00002752;PROD000040;7;4;1;14;Left;0;
C00002753;PROD000039;1;4;1;229;Left;0;
C00002754;PROD000041;1;1;1;39;Right;1;
C00002755;PROD000035;54;0;1;31;Left;0;
C00002756;PROD000006;1;0;1;276;Right;1;
C00002757;PROD000018;71;3;1;272;Right;0;
C00002758;PROD000012;34;3;1;134;Right;1;
C00002759;;;4;1;225;Left;1;
C00002760;PROD000025;54;3;1;6;Right;1;
C00002761;PROD000009;25;4;1;198;Right;1;
C00002762;PROD000021;9;0;1;116;Left;1;
C00002763;PROD000026;30;4;1;70;Right;0;
C00002764;;;1;1;152;Left;0;
C00002765;PROD000028;8;3;1;261;Right;1;
C00002766;PROD000034;1;1;1;41;Left;1;
C00002767;;;3;1;82;Right;0;
C00002768;PROD000011;1;3;1;84;Left;0;
C00002769;PROD000045;21;2;1;21;Left;0;
C00002770;PROD000011;78;3;1;33;Left;1;
C00002771;PROD000038;68;1;1;196;Left;0;
C00002772;PROD000041;11;2;1;176;Left;1;
C00002773;PROD000043;7;2;1;4;Right;0;
C00002774;PROD000006;11;4;1;196;Right;0;
C00002775;PROD000048;70;1;1;219;Left;0;
C00002776;;;1;1;28;Left;0;
C00002777;PROD000042;22;0;1;18;Left;0;
C00002778;PROD000034;30;4;1;55;Left;1;
C00002779;PROD000031;16;3;1;1;Left;0;
C00002780;PROD000031;37;4;1;27;Right;0;
C00002781;PROD000025;1;0;1;272;Left;0;
C00002782;PROD000031;15;3;1;142;Right;1;
C00002783;;;0;1;174;Right;0;
C00002784;PROD000048;59;2;1;161;Left;1;
C00002785;PROD000030;80;0;1;40;Left;0;
C00002786;PROD000050;37;1;1;115;Left;1;
C00002787;;;2;1;65;Left;1;
C00002788;;;2;1;78;Left;0;
C00002789;PROD000039;38;2;1;108;Left;1;
C00002790;PROD000029;39;1;1;220;Right;1;
C00002791;PROD000044;36;2;1;215;Right;1;
C00002792;PROD000005;35;3;1;126;Left;1;
C00002793;PROD000001;36;3;1;160;Left;0;
C00002794;;;4;1;126;Left;1;
C00002795;PROD000011;9;2;1;183;Left;0;
C00002796;PROD000002;5;0;1;39;Left;0;
C00002797;PROD000009;4;1;1;71;Right;1;
C00002798;PROD000005;4;3;1;37;Right;0;
C00002799;PROD000030;84;1;1;150;Left;1;
C00002800;PROD000020;2;3;1;266;Left;1;
C00002801;PROD000005;23;0;1;264;Left;1;
C00002802;;;0;1;96;Left;0;
C00002803;PROD000018;5;0;1;203;Left;1;
C00002804;PROD000020;3;3;1;132;Left;1;
C00002805;PROD000031;42;4;1;239;Right;1;
C00002806;PROD000017;34;2;1;205;Right;0;
C00002807;PROD000038;23;2;1;296;Left;0;
C00002808;PROD000020;16;2;1;299;Left;0;
C00002809;PROD000027;53;0;1;146;Left;1;
C00002810;PROD000050;2;3;1;89;Right;1;
C00002811;PROD000001;85;3;1;177;Left;0;
C00002812;PROD000030;38;2;1;295;Right;1;
C00002813;PROD000022;40;0;1;76;Right;0;
C00002814;;;1;1;291;Right;1;
C00002815;PROD000025;11;3;1;81;Right;0;
C00002816;PROD000047;50;4;1;55;Left;0;
C00002817;PROD000037;1;0;1;188;Right;0;
C00002818;;;0;1;114;Right;1;
C00002819;PROD000030;79;2;1;7;Left;0;
C00002820;PROD000034;17;4;1;125;Right;1;
C00002821;PROD000017;6;3;1;113;Right;0;
C00002822;PROD000016;9;3;1;92;Left;1;
C00002823;;;0;1;207;Right;1;
C00002824;;;3;1;260;Left;0;
C00002825;PROD000023;25;1;1;51;Right;0;
C00002826;PROD000008;7;3;1;15;Right;1;
C00002827;;;3;1;63;Right;1;
C00002828;PROD000020;20;2;1;132;Right;1;
C00002829;PROD000044;8;3;1;173;Left;1;
C00002830;PROD000024;67;1;1;203;Left;1;
C00002831;PROD000049;46;2;1;187;Left;1;
C00002832;;;1;1;277;Left;0;
C00002833;PROD000001;80;0;1;286;Right;0;
C00002834;PROD000025;33;4;1;195;Right;0;
C00002835;PROD000044;18;4;1;24;Left;0;
C00002836;PROD000049;1;1;1;34;Left;0;
C00002837;;;1;1;141;Left;0;
C00002838;PROD000030;20;2;1;186;Right;1;
C00002839;PROD000012;28;0;1;261;Right;0;
C00002840;PROD000026;41;1;1;56;Right;1;
C00002841;PROD000048;70;4;1;16;Left;1;
C00002842;PROD000016;77;0;1;170;Left;1;
C00002843;PROD000011;42;2;1;100;Right;1;
C00002844;PROD000016;49;3;1;143;Left;1;
C00002845;PROD000034;1;3;1;264;Right;1;
C00002846;;;2;1;195;Left;1;
C00002847;;;4;1;120;Left;1;
C00002848;PROD000045;2;0;1;96;Right;1;
C00002849;PROD000047;13;1;1;60;Left;1;
C00002850;;;3;1;68;Right;1;
C00002851;;;0;1;180;Left;0;
C00002852;PROD000040;53;0;1;221;Left;1;
C00002853;PROD000031;39;4;1;114;Left;0;
C00002854;PROD000014;1;1;1;114;Right;1;
C00002855;PROD000033;27;1;1;211;Left;1;
C00002856;PROD000031;47;2;1;32;Left;1;
C00002857;PROD000048;88;4;1;267;Left;0;
C00002858;;;4;1;68;Right;0;
C00002859;PROD000030;32;1;1;65;Right;1;
C00002860;PROD000015;17;4;1;189;Right;0;
C00002861;PROD000008;1;4;1;167;Left;0;
C00002862;PROD000037;2;4;1;277;Right;0;
C00002863;PROD000046;23;0;1;87;Left;1;
C00002864;PROD000030;39;4;1;62;Left;1;
C00002865;;;4;1;255;Right;1;
C00002866;PROD000013;71;4;1;170;Left;1;
C00002867;PROD000016;11;4;1;72;Right;0;
C00002868;PROD000014;10;4;1;275;Right;1;
C00002869;PROD000045;29;3;1;156;Right;1;
C00002870;PROD000006;22;4;1;62;Right;0;
C00002871;;;4;1;86;Right;1;
C00002872;PROD000037;2;3;1;241;Left;0;
C00002873;PROD000030;2;2;1;189;Right;0;
C00002874;;;4;1;54;Right;0;
C00002875;PROD000048;64;4;1;84;Left;0;
C00002876;PROD000025;8;4;1;295;Left;0;
C00002877;PROD000022;49;1;1;50;Right;0;
C00002878;PROD000047;32;0;1;247;Left;1;
C00002879;;;0;1;50;Left;1;
C00002880;PROD000002;22;4;1;13;Left;1;
C00002881;;;4;1;13;Right;0;
C00002882;PROD000043;1;2;1;90;Right;0;
C00002883;;;4;1;36;Left;0;
C00002884;PROD000029;15;4;1;138;Right;0;
C00002885;;;3;1;27;Right;0;
C00002886;PROD000001;2;2;1;99;Left;0;
C00002887;;;4;1;270;Left;1;
C00002888;PROD000045;3;0;1;202;Right;0;
C00002889;PROD000004;23;4;1;111;Left;0;
C00002890;PROD000037;6;3;1;39;Right;0;
C00002891;PROD000026;7;4;1;259;Right;1;
C00002892;PROD000025;68;0;1;149;Left;1;
C00002893;PROD000021;4;3;1;89;Right;0;
C00002894;PROD000025;31;2;1;217;Right;1;
C00002895;PROD000045;24;1;1;167;Right;1;
C00002896;;;0;1;222;Right;0;
C00002897;PROD000006;38;4;1;12;Right;1;
C00002898;PROD000008;32;0;1;89;Left;0;
C00002899;;;3;1;272;Left;0;
C00002900;PROD000019;5;0;1;212;Left;1;
C00002901;;;0;1;1;Left;0;
C00002902;PROD000025;46;0;1;166;Left;1;
C00002903;;;1;1;82;Left;0;
C00002904;PROD000017;1;1;1;39;Right;0;
C00002905;;;3;1;129;Left;1;
C00002906;PROD000018;5;4;1;116;Left;0;
C00002907;PROD000033;33;4;1;110;Left;0;
C00002908;;;4;1;277;Left;1;
C00002909;PROD000019;3;1;1;85;Left;1;
C00002910;PROD000022;14;4;1;133;Left;0;
C00002911;PROD000025;1;3;1;150;Right;1;
C00002912;;;0;1;210;Right;0;
C00002913;PROD000021;8;1;1;154;Right;0;
C00002914;PROD000038;37;2;1;47;Right;0;
C00002915;PROD000003;2;3;1;186;Right;0;
C00002916;PROD000021;7;1;1;101;Left;1;
C00002917;PROD000007;27;4;1;274;Right;0;
C00002918;PROD000044;29;4;1;129;Right;0;
C00002919;;;1;1;84;Right;1;
C00002920;PROD000048;5;4;1;39;Right;0;
C00002921;;;3;1;275;Right;0;
C00002922;;;3;1;41;Right;1;
C00002923;PROD000001;51;1;1;193;Left;1;
C00002924;PROD000009;34;4;1;120;Right;0;
C00002925;PROD000029;69;3;1;148;Right;1;
C00002926;;;3;1;46;Left;0;
C00002927;PROD000041;74;1;1;23;Right;0;
C00002928;PROD000014;4;2;1;113;Left;1;
C00002929;PROD000026;32;4;1;128;Left;1;
C00002930;PROD000046;24;2;1;129;Left;0;
C00002931;PROD000040;29;3;1;24;Right;0;
C00002932;PROD000016;3;3;1;12;Left;0;
C00002933;PROD000029;52;1;1;42;Right;0;
C00002934;PROD000027;8;1;1;1;Right;0;
C00002935;PROD000003;9;4;1;203;Right;1;
C00002936;PROD000034;5;4;1;14;Right;1;
C00002937;PROD000018;35;3;1;198;Right;1;
C00002938;PROD000001;37;1;1;48;Right;0;
C00002939;;;2;1;111;Right;0;
C00002940;;;4;1;205;Right;0;
C00002941;PROD000022;43;4;1;130;Left;1;
C00002942;PROD000033;56;0;1;297;Right;1;
C00002943;;;1;1;16;Right;0;
C00002944;PROD000044;4;4;1;266;Left;1;
C00002945;;;4;1;4;Left;0;
C00002946;;;1;1;269;Right;0;
C00002947;PROD000019;1;2;1;138;Left;1;
C00002948;PROD000042;28;0;1;192;Right;0;
C00002949;PROD000043;2;0;1;198;Left;1;
C00002950;PROD000003;31;2;1;55;Left;0;
C00002951;;;2;1;194;Left;1;
C00002952;PROD000028;73;2;1;42;Left;1;
C00002953;;;4;1;229;Right;1;
C00002954;;;1;1;297;Right;1;
C00002955;PROD000045;31;1;1;287;Left;1;
C00002956;PROD000044;43;0;1;230;Right;1;
C00002957;PROD000006;55;1;1;115;Right;1;
C00002958;PROD000018;2;0;1;190;Left;1;
C00002959;PROD000011;23;1;1;113;Right;0;
C00002960;PROD000050;77;1;1;60;Left;0;
C00002961;PROD000048;66;1;1;115;Left;0;
C00002962;PROD000047;8;2;1;202;Left;0;
C00002963;PROD000042;6;1;1;100;Left;1;
C00002964;PROD000046;35;1;1;64;Right;0;
C00002965;PROD000028;98;4;1;14;Right;0;
C00002966;PROD000006;23;0;1;123;Left;1;
C00002967;PROD000011;32;2;1;235;Right;0;
C00002968;;;2;1;130;Left;0;
C00002969;;;2;1;101;Left;1;
C00002970;PROD000041;27;4;1;152;Left;1;
C00002971;PROD000024;59;4;1;86;Right;0;
C00002972;PROD000017;28;2;1;201;Left;0;
C00002973;PROD000050;4;3;1;134;Right;0;
C00002974;PROD000046;32;3;1;56;Right;0;
C00002975;PROD000017;57;1;1;143;Left;1;
C00002976;PROD000046;14;3;1;130;Left;1;
C00002977;PROD000039;14;1;1;106;Left;0;
C00002978;PROD000047;55;1;1;38;Right;1;
C00002979;PROD000018;58;3;1;191;Left;0;
C00002980;PROD000013;9;3;1;125;Left;0;
C00002981;PROD000026;44;2;1;173;Left;1;
C00002982;;;3;1;142;Left;1;
C00002983;PROD000026;39;0;1;251;Right;1;
C00002984;PROD000024;10;0;1;128;Left;0;
C00002985;PROD000014;4;0;1;110;Left;0;
C00002986;PROD000034;60;2;1;22;Right;0;
C00002987;PROD000045;2;3;1;97;Right;1;
C00002988;PROD000049;5;3;1;187;Left;0;
C00002989;PROD000026;1;2;1;191;Right;0;
C00002990;PROD000006;3;4;1;97;Left;1;
C00002991;PROD000005;50;3;1;230;Right;0;
C00002992;PROD000018;55;1;1;132;Right;1;
C00002993;PROD000045;47;3;1;266;Right;0;
C00002994;PROD000038;2;2;1;266;Right;1;
C00002995;PROD000050;6;3;1;16;Left;0;
C00002996;;;4;1;69;Left;1;
C00002997;PROD000007;30;2;1;1;Left;1;
C00002998;PROD000015;20;3;1;248;Left;0;
C00002999;PROD000005;5;2;1;223;Left;1;
C00003000;PROD000029;3;4;1;245;Left;1;
C00003001;PROD000037;1;2;1;106;Right;1;
C00003002;PROD000031;64;1;1;137;Left;1;
C00003003;PROD000044;7;0;1;130;Right;0;
C00003004;PROD000009;2;0;1;297;Left;1;
C00003005;PROD000007;35;3;1;119;Left;0;
C00003006;PROD000049;22;4;1;34;Left;0;
C00003007;PROD000011;16;2;1;186;Right;0;
C00003008;PROD000015;4;4;1;201;Left;1;
C00003009;PROD000028;49;2;1;181;Right;0;
C00003010;PROD000033;4;0;1;208;Right;0;
C00003011;PROD000036;77;4;1;191;Left;0;
C00003012;;;0;1;108;Left;1;
C00003013;;;1;1;130;Right;0;
C00003014;PROD000027;33;1;1;155;Left;1;
C00003015;;;0;1;286;Left;1;
C00003016;PROD000024;90;2;1;106;Left;1;
C00003017;PROD000044;4;0;1;33;Left;0;
C00003018;PROD000030;70;2;1;160;Left;1;
C00003019;PROD000014;10;1;1;44;Left;1;
C00003020;PROD000011;60;2;1;222;Left;1;
C00003021;PROD000030;21;2;1;76;Right;0;
C00003022;PROD000007;4;4;1;10;Right;1;
C00003023;PROD000014;6;4;1;197;Left;1;
C00003024;PROD000024;12;0;1;289;Right;1;
C00003025;PROD000029;1;0;1;234;Right;1;
C00003026;PROD000032;4;3;1;139;Left;1;
C00003027;PROD000008;6;3;1;269;Left;0;
C00003028;PROD000009;3;2;1;207;Left;0;
C00003029;PROD000013;61;1;1;197;Left;1;
C00003030;;;0;1;277;Left;0;
C00003031;;;3;1;100;Right;1;
C00003032;PROD000026;21;4;1;219;Right;1;
C00003033;PROD000011;23;2;1;34;Right;1;
C00003034;PROD000038;45;3;1;69;Right;0;
C00003035;PROD000022;28;0;1;15;Right;1;
C00003036;PROD000035;4;3;1;72;Left;1;
C00003037;PROD000037;4;0;1;60;Left;0;
C00003038;PROD000005;30;4;1;46;Right;0;
C00003039;PROD000005;25;0;1;77;Right;1;
C00003040;PROD000049;7;2;1;125;Right;0;
C00003041;PROD000004;35;2;1;128;Right;1;
C00003042;PROD000044;31;0;1;273;Left;1;
C00003043;PROD000028;50;1;1;151;Left;0;
C00003044;;;3;1;130;Left;0;
C00003045;;;1;1;113;Left;0;
C00003046;PROD000036;56;0;1;170;Left;0;
C00003047;PROD000003;35;3;1;270;Left;1;
C00003048;PROD000031;59;3;1;251;Left;1;
C00003049;PROD000031;33;4;1;272;Left;0;
C00003050;PROD000025;41;4;1;146;Left;0;
C00003051;PROD000029;52;3;1;172;Left;0;
C00003052;;;3;1;21;Left;0;
C00003053;;;0;1;221;Right;1;
C00003054;PROD000048;20;3;1;24;Left;0;
C00003055;PROD000034;57;3;1;19;Right;0;
C00003056;PROD000019;26;0;1;186;Right;1;
C00003057;;;1;1;8;Right;0;
C00003058;PROD000019;18;0;1;102;Left;0;
C00003059;PROD000005;66;3;1;48;Left;1;
C00003060;;;0;1;141;Left;1;
C00003061;PROD000023;42;0;1;105;Left;1;
C00003062;PROD000047;36;1;1;166;Left;0;
C00003063;PROD000036;38;3;1;61;Right;1;
C00003064;PROD000021;8;3;1;97;Right;0;
C00003065;PROD000011;13;1;1;161;Right;1;
C00003066;;;4;1;271;Left;1;
C00003067;PROD000029;24;2;1;218;Right;1;
C00003068;;;2;1;17;Right;0;
C00003069;PROD000046;6;2;1;158;Left;1;
C00003070;PROD000015;18;0;1;99;Right;1;
C00003071;PROD000008;4;1;1;197;Right;0;
C00003072;PROD000015;32;4;1;116;Right;0;
C00003073;PROD000027;36;3;1;105;Right;0;
C00003074;;;1;1;85;Left;0;
C00003075;;;3;1;233;Right;1;
C00003076;;;0;1;185;Right;1;
C00003077;;;4;1;94;Left;0;
C00003078;;;0;1;203;Right;0;
C00003079;PROD000025;16;1;1;17;Right;0;
C00003080;PROD000049;63;4;1;246;Left;1;
C00003081;PROD000038;16;0;1;262;Left;1;
C00003082;PROD000044;30;3;1;134;Left;1;
C00003083;PROD000004;10;4;1;170;Left;0;
C00003084;PROD000003;31;1;1;31;Right;0;
C00003085;PROD000035;21;0;1;94;Right;1;
C00003086;;;3;1;72;Left;0;
C00003087;PROD000024;32;3;1;15;Right;0;
C00003088;;;2;1;174;Right;1;
C00003089;PROD000020;10;4;1;155;Right;1;
C00003090;PROD000004;25;0;1;213;Right;1;
C00003091;PROD000007;38;1;1;176;Left;1;
C00003092;PROD000049;7;4;1;168;Left;1;
C00003093;PROD000021;2;2;1;282;Right;1;
C00003094;PROD000013;8;2;1;195;Left;0;
C00003095;PROD000011;22;0;1;55;Right;1;
C00003096;PROD000023;24;2;1;51;Left;0;
C00003097;PROD000012;38;2;1;137;Left;0;
C00003098;PROD000008;12;3;1;287;Left;0;
C00003099;PROD000046;15;0;1;138;Right;1;
C00003100;PROD000022;70;0;1;53;Left;1;
C00003101;PROD000044;16;3;1;77;Right;0;
C00003102;PROD000047;18;1;1;53;Right;0;
C00003103;PROD000012;2;1;1;90;Left;0;
C00003104;PROD000016;4;0;1;155;Left;1;
C00003105;;;2;1;193;Right;0;
C00003106;PROD000013;61;2;1;69;Right;1;
C00003107;;;1;1;80;Left;1;
C00003108;PROD000029;65;0;1;80;Right;0;
C00003109;PROD000037;7;4;1;146;Right;1;
C00003110;PROD000048;5;4;1;189;Left;0;
C00003111;PROD000014;4;1;1;83;Left;1;
C00003112;PROD000013;92;0;1;150;Left;1;
C00003113;PROD000017;2;4;1;35;Right;0;
C00003114;PROD000025;41;2;1;31;Right;1;
C00003115;PROD000014;7;1;1;118;Right;0;
C00003116;PROD000035;43;1;1;159;Left;0;
C00003117;;;2;1;85;Left;1;
C00003118;PROD000015;3;0;1;173;Right;0;
C00003119;PROD000046;3;1;1;144;Left;0;
C00003120;PROD000025;5;2;1;230;Right;0;
C00003121;PROD000040;1;1;1;200;Left;1;
C00003122;PROD000040;7;2;1;153;Left;1;
C00003123;;;1;1;58;Left;0;
C00003124;PROD000043;2;2;1;229;Right;1;
C00003125;PROD000025;16;2;1;132;Left;1;
C00003126;;;4;1;128;Right;0;
C00003127;PROD000032;21;2;1;187;Left;0;
C00003128;PROD000015;14;3;1;85;Right;1;
C00003129;PROD000013;28;0;1;46;Left;0;
C00003130;PROD000008;37;0;1;85;Left;1;
C00003131;PROD000045;34;3;1;35;Right;1;
C00003132;PROD000048;60;4;1;27;Left;0;
C00003133;;;4;1;113;Left;1;
C00003134;PROD000008;22;4;1;141;Right;1;
C00003135;PROD000037;9;0;1;176;Left;1;
C00003136;;;3;1;252;Left;1;
C00003137;;;3;1;140;Left;0;
C00003138;;;2;1;35;Right;0;
C00003139;;;3;1;144;Right;1;
C00003140;PROD000027;1;1;1;225;Right;1;
C00003141;PROD000039;30;3;1;233;Left;1;
C00003142;PROD000006;83;0;1;205;Left;0;
C00003143;PROD000038;2;0;1;247;Left;0;
C00003144;PROD000014;9;4;1;11;Right;1;
C00003145;;;0;1;8;Right;0;
C00003146;PROD000010;37;4;1;132;Right;1;
C00003147;PROD000020;6;2;1;213;Right;0;
C00003148;PROD000011;38;0;1;133;Left;0;
C00003149;PROD000036;1;4;1;108;Left;0;
C00003150;PROD000005;38;1;1;36;Left;1;
C00003151;;;4;1;211;Right;1;
C00003152;PROD000013;2;2;1;176;Left;0;
C00003153;PROD000043;9;0;1;44;Right;0;
C00003154;PROD000007;45;0;1;169;Left;0;
C00003155;PROD000006;58;3;1;94;Right;1;
C00003156;;;3;1;237;Right;0;
C00003157;PROD000022;70;3;1;20;Right;0;
C00003158;PROD000023;5;3;1;88;Right;0;
C00003159;PROD000018;1;1;1;173;Right;0;
C00003160;;;4;1;43;Left;1;
C00003161;PROD000004;3;0;1;243;Left;1;
C00003162;;;1;1;121;Right;0;
C00003163;;;3;1;85;Right;0;
C00003164;;;1;1;76;Right;1;
C00003165;PROD000030;83;2;1;114;Left;1;
C00003166;;;1;1;261;Right;1;
C00003167;PROD000034;4;0;1;115;Right;1;
C00003168;PROD000025;100;1;1;189;Right;0;
C00003169;PROD000007;48;4;1;142;Left;0;
C00003170;;;3;1;199;Left;0;
C00003171;PROD000034;5;2;1;208;Right;1;
C00003172;PROD000021;3;0;1;108;Left;0;
C00003173;PROD000013;20;3;1;236;Right;1;
C00003174;PROD000029;20;1;1;290;Right;1;
C00003175;;;1;1;131;Right;1;
C00003176;PROD000042;41;2;1;42;Left;0;
C00003177;PROD000012;25;3;1;179;Left;0;
C00003178;PROD000022;7;1;1;94;Left;0;
C00003179;PROD000048;39;4;1;153;Right;1;
C00003180;PROD000019;2;0;1;177;Left;0;
C00003181;PROD000019;28;1;1;142;Left;0;
C00003182;PROD000005;8;1;1;214;Right;1;
C00003183;PROD000037;5;4;1;95;Right;0;
C00003184;;;2;1;2;Right;0;
C00003185;PROD000026;35;4;1;43;Left;0;
C00003186;PROD000026;32;4;1;134;Left;0;
C00003187;PROD000046;19;3;1;78;Left;0;
C00003188;PROD000025;16;1;1;86;Left;0;
C00003189;;;3;1;107;Right;0;
C00003190;PROD000012;7;2;1;273;Left;1;
C00003191;PROD000044;1;4;1;131;Right;0;
C00003192;PROD000044;15;0;1;251;Right;0;
C00003193;;;4;1;184;Right;0;
C00003194;PROD000025;27;1;1;41;Left;0;
C00003195;PROD000035;45;3;1;95;Left;1;
C00003196;;;1;1;70;Right;0;
C00003197;;;1;1;179;Left;0;
C00003198;PROD000040;13;2;1;128;Right;0;
C00003199;PROD000049;40;2;1;153;Left;0;
C00003200;PROD000016;71;2;1;88;Right;0;
C00003201;PROD000047;39;0;1;151;Left;1;
C00003202;PROD000049;43;0;1;161;Right;1;
C00003203;PROD000023;57;2;1;86;Right;1;
C00003204;PROD000027;9;0;1;83;Left;1;
C00003205;;;3;1;40;Left;0;
C00003206;PROD000039;6;2;1;281;Left;1;
C00003207;PROD000048;4;1;1;175;Left;1;
C00003208;PROD000037;3;1;1;92;Right;1;
C00003209;PROD000048;15;0;1;20;Left;0;
C00003210;PROD000028;25;1;1;140;Left;0;
C00003211;;;1;1;32;Right;0;
C00003212;PROD000002;10;0;1;111;Right;1;
C00003213;PROD000019;43;0;1;294;Left;1;
C00003214;;;4;1;187;Left;1;
C00003215;PROD000023;13;1;1;43;Left;0;
C00003216;;;4;1;127;Right;1;
C00003217;PROD000041;21;1;1;218;Right;1;
C00003218;;;3;1;224;Right;1;
C00003219;PROD000039;15;0;1;236;Right;0;
C00003220;PROD000048;38;4;1;204;Left;1;
C00003221;PROD000050;9;3;1;164;Right;0;
C00003222;PROD000024;4;1;1;259;Right;1;
C00003223;PROD000045;1;3;1;163;Right;1;
C00003224;PROD000044;3;0;1;45;Right;1;
C00003225;PROD000044;16;3;1;172;Right;0;
